	1	10	11	12	13	14	15	16	17	18	19	2	20	21	22	23	24	25	3	4	5	6	7	8	9
18	0.9700460829493087	0.9653543307086614	0.9595588235294118	0.9465346534653465	0.9886039886039886	0.9591002044989775	0.9683794466403162	0.9741035856573705	0.9819639278557114	0.0	0.9585585585585585	0.9704433497536946	0.9811715481171548	0.9775280898876404	0.9525316455696202	0.9620253164556962	0.9681528662420382	0.9784688995215312	0.9679012345679012	0.9688796680497925	0.9798792756539235	0.9585492227979274	0.9688524590163935	0.9845758354755784	0.95578231292517
19	0.951271186440678	0.9555555555555556	0.9113475177304965	0.9435336976320583	0.9823232323232324	0.939047619047619	0.969258589511754	0.9631675874769797	0.974169741697417	0.9585585585585585	0.0	0.9694656488549618	0.9691714836223507	0.96875	0.9434523809523809	0.963531669865643	0.9596412556053812	0.967391304347826	0.9551569506726457	0.9716981132075472	0.9684014869888475	0.9466019417475728	0.9338582677165355	0.9673659673659674	0.9525316455696202
2	0.9716446124763705	0.9513212795549374	0.9640625	0.9603305785123967	0.9910714285714286	0.9587628865979382	0.9648829431438127	0.9765886287625418	0.9780405405405406	0.9704433497536946	0.9694656488549618	0.0	0.9700176366843033	0.9612277867528272	0.9588477366255144	0.9648506151142355	0.9609483960948396	0.9825242718446602	0.9741035856573705	0.972318339100346	0.9710391822827938	0.9552238805970149	0.96875	0.975	0.9605263157894737
20	0.9667519181585678	0.9663299663299664	0.9623015873015873	0.9617834394904459	0.9736842105263158	0.9574944071588367	0.9586956521739131	0.9849462365591398	0.9211136890951276	0.9811715481171548	0.9691714836223507	0.9700176366843033	0.0	0.9692622950819673	0.9454855195911414	0.9748858447488584	0.9763113367174281	0.945054945054945	0.9130434782608695	0.9728506787330317	0.9430523917995444	0.951310861423221	0.9719298245614035	0.9397590361445783	0.9637023593466425
21	0.9733924611973392	0.9368088467614534	0.9625668449197861	0.9601518026565465	0.977961432506887	0.9624505928853755	0.97131931166348	0.9709302325581395	0.974559686888454	0.9775280898876404	0.96875	0.9612277867528272	0.9692622950819673	0.0	0.9553158705701078	0.9611451942740287	0.9409888357256778	0.9745370370370371	0.9592326139088729	0.9615384615384616	0.9519038076152304	0.9543918918918919	0.946078431372549	0.9750623441396509	0.9603960396039604
22	0.9548736462093863	0.9507978723404256	0.9424242424242424	0.957613814756672	0.9790356394129979	0.9474548440065681	0.9700787401574803	0.9762658227848101	0.9421487603305785	0.9525316455696202	0.9434523809523809	0.9588477366255144	0.9454855195911414	0.9553158705701078	0.0	0.968595041322314	0.9544235924932976	0.9551401869158879	0.9361702127659575	0.9738988580750407	0.931438127090301	0.945480631276901	0.9575342465753425	0.9438877755511023	0.9463276836158192
23	0.9671717171717171	0.9648829431438127	0.9667318982387475	0.96	0.9904458598726115	0.9579646017699115	0.9220489977728286	0.9807692307692307	0.9760348583877996	0.9620253164556962	0.963531669865643	0.9648506151142355	0.9748858447488584	0.9611451942740287	0.968595041322314	0.0	0.9661016949152542	0.9763157894736842	0.953168044077135	0.9472477064220184	0.982646420824295	0.955637707948244	0.9775086505190311	0.9741379310344828	0.9565217391304348
24	0.9727272727272728	0.9310344827586207	0.9476923076923077	0.954983922829582	0.9806034482758621	0.9515050167224081	0.9727126805778491	0.967373572593801	0.9737704918032787	0.9681528662420382	0.9596412556053812	0.9609483960948396	0.9763113367174281	0.9409888357256778	0.9544235924932976	0.9661016949152542	0.0	0.9774859287054409	0.9592233009708738	0.9767054908485857	0.9495798319327731	0.9520348837209303	0.9419263456090652	0.974	0.9617021276595744
25	0.8974358974358975	0.9683426443202979	0.9642058165548099	0.9662650602409638	0.979757085020243	0.9562982005141388	0.9830097087378641	0.9852216748768473	0.9694656488549618	0.9784688995215312	0.967391304347826	0.9825242718446602	0.945054945054945	0.9745370370370371	0.9551401869158879	0.9763157894736842	0.9774859287054409	0.0	0.9358108108108109	0.987146529562982	0.9746192893401016	0.9648033126293996	0.9766536964980544	0.9381818181818182	0.9738955823293173
3	0.9596273291925466	0.9638783269961977	0.9441860465116279	0.9552238805970149	0.9615384615384616	0.9385026737967914	0.9620253164556962	0.9823232323232324	0.9496021220159151	0.9679012345679012	0.9551569506726457	0.9741035856573705	0.9130434782608695	0.9592326139088729	0.9361702127659575	0.953168044077135	0.9592233009708738	0.9358108108108109	0.0	0.9705882352941176	0.9577836411609498	0.9463519313304721	0.9639278557114228	0.9320754716981132	0.9628099173553719
4	0.9727047146401985	0.9787234042553191	0.9630350194552529	0.9753593429158111	0.99375	0.9696969696969697	0.9323144104803494	0.997920997920998	0.9828693790149893	0.9688796680497925	0.9716981132075472	0.972318339100346	0.9728506787330317	0.9615384615384616	0.9738988580750407	0.9472477064220184	0.9767054908485857	0.987146529562982	0.9705882352941176	0.0	0.9850107066381156	0.967391304347826	0.9759450171821306	0.9831460674157303	0.947463768115942
5	0.9758454106280193	0.9485903814262023	0.9637404580152672	0.9654471544715447	0.968944099378882	0.9659574468085106	0.9795501022494888	0.975	0.9680851063829787	0.9798792756539235	0.9684014869888475	0.9710391822827938	0.9430523917995444	0.9519038076152304	0.931438127090301	0.982646420824295	0.9495798319327731	0.9746192893401016	0.9577836411609498	0.9850107066381156	0.0	0.9679715302491103	0.9515570934256056	0.957983193277311	0.9703832752613241
6	0.9620758483033932	0.9435600578871202	0.943801652892562	0.9273049645390071	0.973621103117506	0.9340659340659341	0.9616055846422339	0.9629629629629629	0.9716814159292035	0.9585492227979274	0.9466019417475728	0.9552238805970149	0.951310861423221	0.9543918918918919	0.945480631276901	0.955637707948244	0.9520348837209303	0.9648033126293996	0.9463519313304721	0.967391304347826	0.9679715302491103	0.0	0.9538002980625931	0.9646017699115044	0.946319018404908
7	0.969811320754717	0.9261363636363636	0.9376996805111821	0.9430485762144054	0.9728506787330317	0.9535283993115319	0.9752475247524752	0.95578231292517	0.969439728353141	0.9688524590163935	0.9338582677165355	0.96875	0.9719298245614035	0.946078431372549	0.9575342465753425	0.9775086505190311	0.9419263456090652	0.9766536964980544	0.9639278557114228	0.9759450171821306	0.9515570934256056	0.9538002980625931	0.0	0.9793388429752066	0.9545454545454546
8	0.9565217391304348	0.9744597249508841	0.9462102689486552	0.982051282051282	0.9719626168224299	0.9611111111111111	0.978891820580475	0.983957219251337	0.9667590027700831	0.9845758354755784	0.9673659673659674	0.975	0.9397590361445783	0.9750623441396509	0.9438877755511023	0.9741379310344828	0.974	0.9381818181818182	0.9320754716981132	0.9831460674157303	0.957983193277311	0.9646017699115044	0.9793388429752066	0.0	0.9676724137931034
9	0.9526627218934911	0.9519094766619519	0.9533011272141707	0.9541595925297114	0.988479262672811	0.9541446208112875	0.9479166666666666	0.979557069846678	0.9775474956822107	0.95578231292517	0.9525316455696202	0.9605263157894737	0.9637023593466425	0.9603960396039604	0.9463276836158192	0.9565217391304348	0.9617021276595744	0.9738955823293173	0.9628099173553719	0.947463768115942	0.9703832752613241	0.946319018404908	0.9545454545454546	0.9676724137931034	0.0
